species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Loggerhead Shrike,1,60,0.8167,0.7424,0.8167,0.7778,0.9667
Western Meadowlark,1,60,0.8167,0.7656,0.8167,0.7903,0.9667
Nashville Warbler,1,60,0.8167,0.6364,0.8167,0.7153,0.9333
Downy Woodpecker,1,60,0.8167,0.6125,0.8167,0.7000,0.9667
Red-bellied Woodpecker,1,60,0.8167,0.8448,0.8167,0.8305,0.9667
Northern Parula,1,60,0.8167,0.6125,0.8167,0.7000,0.9333
Dunlin,2,93,0.8172,0.8506,0.8308,0.8406,0.9570
Scarlet Tanager,2,77,0.8182,0.7083,0.7883,0.7415,0.9610
Palm Warbler,1,44,0.8182,0.7660,0.8182,0.7912,0.9545
Harris's Sparrow,2,61,0.8197,0.8316,0.8192,0.8253,0.9344
Blue Grosbeak,2,100,0.8200,0.7586,0.8120,0.7826,0.9400
Northern Shoveler,2,100,0.8200,0.8115,0.7958,0.8024,0.9600
Purple Gallinule,2,51,0.8235,0.8083,0.6239,0.6588,0.9216
Common Merganser,2,74,0.8243,0.8756,0.8304,0.8519,0.9865
Curve-billed Thrasher,1,46,0.8261,0.7917,0.8261,0.8085,0.9348
Reddish Egret,2,75,0.8267,0.8149,0.7901,0.8017,0.9733
Blue-headed Vireo,1,52,0.8269,0.5972,0.8269,0.6935,0.9615
American Pipit,1,58,0.8276,0.8136,0.8276,0.8205,0.9138
Ash-throated Flycatcher,1,41,0.8293,0.8718,0.8293,0.8500,0.9512
Chipping Sparrow,2,106,0.8302,0.8472,0.8120,0.8277,0.9717
Blue-winged Teal,2,59,0.8305,0.7274,0.7759,0.7497,0.8983
Western Bluebird,1,59,0.8305,0.9074,0.8305,0.8673,0.9492
Long-tailed Duck,3,65,0.8308,0.7887,0.8374,0.8091,0.9077
Wild Turkey,1,60,0.8333,0.9259,0.8333,0.8772,0.9333
Eastern Kingbird,1,60,0.8333,0.7692,0.8333,0.8000,0.9333
Barred Owl,1,60,0.8333,0.9259,0.8333,0.8772,0.9667
American Woodcock,1,30,0.8333,0.8065,0.8333,0.8197,0.9333
Horned Lark,1,60,0.8333,0.8621,0.8333,0.8475,0.9500
Canvasback,2,72,0.8333,0.9196,0.8268,0.8693,0.9722
Anhinga,1,60,0.8333,0.7463,0.8333,0.7874,0.9667
Red-breasted Sapsucker,1,42,0.8333,0.7143,0.8333,0.7692,0.9286
Yellow-throated Warbler,1,60,0.8333,0.8621,0.8333,0.8475,0.9333
Pine Siskin,1,60,0.8333,0.8333,0.8333,0.8333,0.9833
Mallard,2,120,0.8333,0.7603,0.8333,0.7920,0.9417
Ovenbird,1,60,0.8333,0.9091,0.8333,0.8696,0.9333
Yellow-crowned Night-Heron,2,99,0.8384,0.8916,0.8308,0.8601,0.9596
Wood Stork,1,56,0.8393,0.9400,0.8393,0.8868,0.9286
Northern Pygmy-Owl,1,50,0.8400,0.9333,0.8400,0.8842,0.8800
American Redstart,2,119,0.8403,0.8731,0.8393,0.8531,0.9412
Chestnut-sided Warbler,2,95,0.8421,0.7721,0.8155,0.7920,0.9368
Horned Grebe,2,95,0.8421,0.8197,0.8512,0.8328,0.9895
Rose-breasted Grosbeak,2,108,0.8426,0.8246,0.8250,0.8236,0.9815
Whimbrel,1,51,0.8431,0.7818,0.8431,0.8113,0.9608
Golden-crowned Kinglet,1,51,0.8431,0.9348,0.8431,0.8866,0.9216
American Kestrel,2,115,0.8435,0.8283,0.8409,0.8343,0.9217
Bronzed Cowbird,1,32,0.8438,0.7714,0.8438,0.8060,0.9375
Bewick's Wren,1,58,0.8448,0.7903,0.8448,0.8167,0.9483
Osprey,1,52,0.8462,0.8000,0.8462,0.8224,0.9615
White-throated Sparrow,2,104,0.8462,0.7748,0.8354,0.8030,0.9808
Greater White-fronted Goose,1,33,0.8485,0.8485,0.8485,0.8485,0.9394
Red-eyed Vireo,1,60,0.8500,0.7500,0.8500,0.7969,0.9333
Lincoln's Sparrow,1,60,0.8500,0.9444,0.8500,0.8947,0.9333
Ruby-crowned Kinglet,1,60,0.8500,0.8095,0.8500,0.8293,0.9667
Mute Swan,1,60,0.8500,0.7183,0.8500,0.7786,1.0000
American Coot,1,60,0.8500,0.9444,0.8500,0.8947,0.8833
Yellow-breasted Chat,1,60,0.8500,0.8226,0.8500,0.8361,0.9500
Black-throated Green Warbler,1,60,0.8500,0.8361,0.8500,0.8430,0.9667
Eastern Towhee,1,54,0.8519,0.8364,0.8519,0.8440,0.9815
Rufous-crowned Sparrow,1,41,0.8537,0.7447,0.8537,0.7955,0.9268
Yellow-headed Blackbird,2,83,0.8554,0.9320,0.8235,0.8617,0.9277
Hooded Warbler,1,49,0.8571,0.9545,0.8571,0.9032,0.9796
