species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Swallow-tailed Kite,1,29,0.9310,0.7714,0.9310,0.8438,0.9655
Brown Creeper,1,58,0.9310,0.9000,0.9310,0.9153,0.9828
Lark Sparrow,1,59,0.9322,0.9167,0.9322,0.9244,0.9831
Belted Kingfisher,1,60,0.9333,0.9655,0.9333,0.9492,0.9667
Blue Jay,1,60,0.9333,0.8889,0.9333,0.9106,0.9833
Black Phoebe,1,60,0.9333,0.9032,0.9333,0.9180,1.0000
Black-and-white Warbler,1,60,0.9333,0.8485,0.9333,0.8889,0.9667
California Thrasher,1,32,0.9375,0.8333,0.9375,0.8824,1.0000
Spotted Sandpiper,2,98,0.9388,0.9112,0.9378,0.9241,0.9796
Inca Dove,1,50,0.9400,0.8393,0.9400,0.8868,0.9600
American Robin,2,119,0.9412,0.9105,0.9414,0.9256,0.9916
Greater Roadrunner,1,34,0.9412,0.9143,0.9412,0.9275,1.0000
Northern Cardinal,2,120,0.9417,0.8827,0.9417,0.9112,0.9833
Gambel's Quail,2,52,0.9423,0.9861,0.9118,0.9446,0.9615
Wilson's Snipe,1,55,0.9455,0.9123,0.9455,0.9286,1.0000
Blue-winged Warbler,1,38,0.9474,0.9231,0.9474,0.9351,1.0000
Acorn Woodpecker,1,58,0.9483,0.9322,0.9483,0.9402,0.9828
Green Heron,1,60,0.9500,0.9500,0.9500,0.9500,0.9500
Killdeer,1,60,0.9500,0.9661,0.9500,0.9580,0.9833
Marbled Godwit,1,60,0.9500,0.8636,0.9500,0.9048,1.0000
Pileated Woodpecker,1,60,0.9500,0.8636,0.9500,0.9048,0.9667
Short-billed Dowitcher,1,60,0.9500,0.8636,0.9500,0.9048,0.9833
Black-bellied Whistling-Duck,1,20,0.9500,0.9500,0.9500,0.9500,1.0000
Great Egret,1,60,0.9500,0.8906,0.9500,0.9194,0.9833
Evening Grosbeak,2,120,0.9500,0.9672,0.9500,0.9583,0.9833
Ruffed Grouse,1,40,0.9500,0.9500,0.9500,0.9500,0.9750
Steller's Jay,1,60,0.9500,0.8906,0.9500,0.9194,0.9833
Mute Swan,1,60,0.9500,0.7600,0.9500,0.8444,1.0000
Canada Warbler,1,60,0.9500,0.8906,0.9500,0.9194,0.9833
Field Sparrow,1,51,0.9608,0.9423,0.9608,0.9515,0.9804
California Quail,2,78,0.9615,0.8797,0.9318,0.9050,0.9872
Canyon Wren,1,26,0.9615,0.8929,0.9615,0.9259,1.0000
Chestnut-backed Chickadee,1,54,0.9630,0.8387,0.9630,0.8966,1.0000
Green-tailed Towhee,1,28,0.9643,0.7500,0.9643,0.8438,1.0000
Red-winged Blackbird,2,119,0.9664,0.8557,0.9662,0.9064,0.9916
American Dipper,1,31,0.9677,0.9091,0.9677,0.9375,1.0000
Brant,1,32,0.9688,1.0000,0.9688,0.9841,1.0000
Black-necked Stilt,1,33,0.9697,1.0000,0.9697,0.9846,1.0000
Black-billed Magpie,1,38,0.9737,0.8409,0.9737,0.9024,1.0000
Great Horned Owl,1,46,0.9783,0.7759,0.9783,0.8654,0.9783
Pyrrhuloxia,1,48,0.9792,0.8868,0.9792,0.9307,1.0000
Ruddy Turnstone,1,55,0.9818,0.9000,0.9818,0.9391,0.9818
American Tree Sparrow,1,59,0.9831,0.9508,0.9831,0.9667,1.0000
Carolina Wren,1,60,0.9833,0.8194,0.9833,0.8939,1.0000
Semipalmated Plover,1,54,1.0000,0.8852,1.0000,0.9391,1.0000
Roseate Spoonbill,1,29,1.0000,1.0000,1.0000,1.0000,1.0000
American Avocet,1,54,1.0000,0.9643,1.0000,0.9818,1.0000
Black-bellied Plover,2,77,1.0000,0.8935,1.0000,0.9433,1.0000
