species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Bronzed Cowbird,1,32,0.5938,0.5278,0.5938,0.5588,0.9062
Trumpeter Swan,1,37,0.5946,0.5789,0.5946,0.5867,0.9189
Prairie Falcon,1,42,0.5952,0.6098,0.5952,0.6024,0.8333
Bay-breasted Warbler,2,62,0.5968,0.6891,0.5899,0.6339,0.8548
Peregrine Falcon,2,77,0.5974,0.6979,0.5684,0.6246,0.8442
Lesser Yellowlegs,1,60,0.6000,0.4932,0.6000,0.5414,0.9833
Red-shouldered Hawk,2,76,0.6053,0.7098,0.6053,0.6528,0.8816
Canada Goose,1,31,0.6129,0.7917,0.6129,0.6909,0.8065
Herring Gull,2,101,0.6139,0.4294,0.6035,0.5017,0.9505
Florida Scrub-Jay,1,26,0.6154,0.6957,0.6154,0.6531,0.9615
Glaucous-winged Gull,2,60,0.6167,0.7298,0.5921,0.6535,0.9333
White-faced Ibis,1,34,0.6176,0.7241,0.6176,0.6667,0.9118
Eastern Screech-Owl,1,50,0.6200,0.6739,0.6200,0.6458,0.9800
Ring-billed Gull,2,96,0.6250,0.5605,0.5944,0.5769,0.9062
Curve-billed Thrasher,1,46,0.6304,0.8286,0.6304,0.7160,0.8913
Cooper's Hawk,2,117,0.6325,0.5382,0.6316,0.5789,0.9402
Snowy Egret,1,49,0.6327,0.7750,0.6327,0.6966,0.9592
Common Tern,1,60,0.6333,0.6441,0.6333,0.6387,0.9333
Cape May Warbler,1,60,0.6333,0.8837,0.6333,0.7379,0.8333
Black-tailed Gnatcatcher,1,22,0.6364,0.3684,0.6364,0.4667,0.8182
Sandhill Crane,1,25,0.6400,0.8421,0.6400,0.7273,0.8000
Hutton's Vireo,1,39,0.6410,0.5952,0.6410,0.6173,0.9487
Chipping Sparrow,2,106,0.6415,0.6495,0.6199,0.6333,0.9151
Northern Rough-winged Swallow,1,42,0.6429,0.4426,0.6429,0.5243,0.9048
Cackling Goose,1,14,0.6429,0.6000,0.6429,0.6207,0.8571
Brown-capped Rosy-Finch,1,34,0.6471,0.7857,0.6471,0.7097,0.9118
American Black Duck,1,37,0.6486,0.8276,0.6486,0.7273,0.9730
Eastern Phoebe,1,60,0.6500,0.7959,0.6500,0.7156,0.9000
Pelagic Cormorant,1,26,0.6538,0.5312,0.6538,0.5862,0.8846
Cassin's Finch,2,62,0.6613,0.8177,0.6162,0.6993,0.9355
Clay-colored Sparrow,1,60,0.6667,0.5882,0.6667,0.6250,0.8833
Gadwall,2,75,0.6667,0.6040,0.5681,0.5854,0.8800
Common Nighthawk,1,39,0.6667,0.6667,0.6667,0.6667,0.7692
Rufous Hummingbird,2,87,0.6667,0.5718,0.6714,0.6121,0.9540
White-throated Swift,1,40,0.6750,0.6136,0.6750,0.6429,0.9250
Wrentit,1,37,0.6757,0.8621,0.6757,0.7576,0.8919
Oak Titmouse,1,37,0.6757,0.5319,0.6757,0.5952,0.8919
