species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Boreal Chickadee,1,42,0.7381,1.0000,0.7381,0.8493,0.9048
Peregrine Falcon,2,77,0.7403,0.8024,0.7090,0.7374,0.9351
Hooded Oriole,2,78,0.7436,0.8478,0.7223,0.7762,1.0000
Rough-legged Hawk,2,64,0.7500,0.7432,0.7167,0.7293,0.9844
Pine Warbler,1,48,0.7500,0.9000,0.7500,0.8182,0.9375
Herring Gull,2,101,0.7525,0.6889,0.7366,0.7120,0.9703
Red-tailed Hawk,3,150,0.7533,0.7669,0.7389,0.7508,0.9267
Mottled Duck,1,29,0.7586,0.8800,0.7586,0.8148,1.0000
Eastern Screech-Owl,1,50,0.7600,0.8444,0.7600,0.8000,1.0000
MacGillivray's Warbler,1,46,0.7609,0.7778,0.7609,0.7692,0.9565
Canyon Towhee,1,46,0.7609,0.8750,0.7609,0.8140,1.0000
Red-shouldered Hawk,2,76,0.7632,0.6974,0.7632,0.7279,0.9605
Western Screech-Owl,1,34,0.7647,0.6842,0.7647,0.7222,1.0000
Brown-capped Rosy-Finch,1,34,0.7647,0.8387,0.7647,0.8000,0.9706
Lesser Yellowlegs,1,60,0.7667,0.6667,0.7667,0.7132,0.9833
Black Rosy-Finch,1,26,0.7692,0.9091,0.7692,0.8333,0.9615
Brewer's Sparrow,1,35,0.7714,0.7297,0.7714,0.7500,1.0000
Ruby-throated Hummingbird,2,114,0.7719,0.7486,0.7750,0.7615,0.9825
Cassin's Finch,2,62,0.7742,0.9265,0.7467,0.8242,0.9839
Snowy Egret,1,49,0.7755,0.9500,0.7755,0.8539,1.0000
Ring-billed Gull,2,96,0.7812,0.7712,0.7694,0.7698,0.9688
Ross's Goose,1,23,0.7826,0.6923,0.7826,0.7347,1.0000
Tennessee Warbler,1,60,0.7833,0.7231,0.7833,0.7520,0.9667
Wrentit,1,37,0.7838,0.9062,0.7838,0.8406,0.9459
Lark Bunting,2,51,0.7843,0.9800,0.7961,0.8782,0.9412
Sharp-shinned Hawk,2,116,0.7845,0.6740,0.7845,0.7246,0.9828
Yellow-rumped Warbler,4,214,0.7850,0.7754,0.7731,0.7733,1.0000
Black-legged Kittiwake,2,42,0.7857,0.6698,0.7769,0.7179,0.9524
Hoary Redpoll,1,29,0.7931,0.8214,0.7931,0.8070,1.0000
Red-throated Loon,2,59,0.7966,0.7785,0.7482,0.7627,0.9322
Lesser Scaup,2,79,0.7975,0.5805,0.7948,0.6704,0.9620
Glaucous-winged Gull,2,60,0.8000,0.7398,0.7560,0.7439,1.0000
Cassin's Kingbird,1,35,0.8000,0.8485,0.8000,0.8235,1.0000
Eastern Phoebe,1,60,0.8000,0.8889,0.8000,0.8421,0.9167
Great-tailed Grackle,1,60,0.8000,0.6761,0.8000,0.7328,0.9500
Black Tern,1,35,0.8000,0.7368,0.8000,0.7671,1.0000
Black Scoter,2,41,0.8049,0.8325,0.8146,0.8132,0.9512
Bay-breasted Warbler,2,62,0.8065,0.8593,0.8015,0.8241,0.9194
Western Grebe,1,42,0.8095,0.9189,0.8095,0.8608,1.0000
Prairie Falcon,1,42,0.8095,0.8095,0.8095,0.8095,0.9048
Carolina Chickadee,1,58,0.8103,0.7015,0.8103,0.7520,0.9828
Trumpeter Swan,1,37,0.8108,0.7143,0.8108,0.7595,1.0000
Oak Titmouse,1,37,0.8108,0.7500,0.8108,0.7792,0.9459
Violet-green Swallow,1,37,0.8108,0.8108,0.8108,0.8108,0.9730
Rusty Blackbird,1,48,0.8125,0.9070,0.8125,0.8571,0.8958
Royal Tern,1,38,0.8158,0.8378,0.8158,0.8267,0.9737
Clay-colored Sparrow,1,60,0.8167,0.9245,0.8167,0.8673,0.9500
Downy Woodpecker,1,60,0.8167,0.6901,0.8167,0.7481,1.0000
Warbling Vireo,1,60,0.8167,0.9608,0.8167,0.8829,1.0000
Semipalmated Sandpiper,1,60,0.8167,0.7101,0.8167,0.7597,1.0000
Northern Harrier,2,120,0.8167,0.8836,0.8167,0.8328,0.9333
Gadwall,2,75,0.8267,0.8915,0.7622,0.8182,0.9733
Merlin,1,58,0.8276,0.9057,0.8276,0.8649,0.9483
Common Ground-Dove,1,35,0.8286,0.9355,0.8286,0.8788,0.9714
Harlequin Duck,2,65,0.8308,0.9470,0.7500,0.8178,0.9385
