species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Canyon Wren,1,26,0.8846,0.7419,0.8846,0.8070,1.0000
Spotted Sandpiper,2,98,0.8878,0.8570,0.8863,0.8700,0.9694
Northern Saw-whet Owl,1,45,0.8889,0.8163,0.8889,0.8511,0.9333
Prothonotary Warbler,1,46,0.8913,0.9111,0.8913,0.9011,0.9348
Green-tailed Towhee,1,28,0.8929,0.6410,0.8929,0.7463,1.0000
Wood Duck,2,106,0.8962,0.8625,0.8855,0.8737,0.9906
Swallow-tailed Kite,1,29,0.8966,0.7647,0.8966,0.8254,0.9655
Black Oystercatcher,1,49,0.8980,0.9778,0.8980,0.9362,0.9592
Evening Grosbeak,2,120,0.9000,0.9485,0.9000,0.9233,0.9583
Green Heron,1,60,0.9000,0.8852,0.9000,0.8926,0.9667
Surfbird,1,40,0.9000,0.8780,0.9000,0.8889,0.9500
Bohemian Waxwing,1,60,0.9000,0.8852,0.9000,0.8926,0.9667
Blue Jay,1,60,0.9000,0.9474,0.9000,0.9231,0.9500
Black-bellied Whistling-Duck,1,20,0.9000,1.0000,0.9000,0.9474,1.0000
American Dipper,1,31,0.9032,0.8750,0.9032,0.8889,0.9677
Red-breasted Sapsucker,1,42,0.9048,0.7308,0.9048,0.8085,0.9762
Northern Bobwhite,1,32,0.9062,0.8286,0.9062,0.8657,0.9688
Snow Bunting,2,64,0.9062,0.9123,0.8462,0.8758,0.9531
American Robin,2,119,0.9076,0.8606,0.9076,0.8828,0.9832
Ruddy Turnstone,1,55,0.9091,0.9091,0.9091,0.9091,0.9636
Brown Creeper,1,58,0.9138,0.9464,0.9138,0.9298,0.9828
Bufflehead,2,93,0.9140,0.6993,0.8992,0.7851,0.9570
Black Turnstone,1,47,0.9149,0.9348,0.9149,0.9247,1.0000
Mute Swan,1,60,0.9167,0.7333,0.9167,0.8148,0.9833
Killdeer,1,60,0.9167,0.9483,0.9167,0.9322,0.9667
Hermit Warbler,1,37,0.9189,0.8095,0.9189,0.8608,1.0000
Blue-winged Warbler,1,38,0.9211,0.8333,0.9211,0.8750,0.9737
Common Gallinule,2,64,0.9219,0.7882,0.8565,0.8209,1.0000
Gambel's Quail,2,52,0.9231,0.8429,0.8824,0.8618,0.9808
Veery,1,41,0.9268,0.7755,0.9268,0.8444,0.9756
Wilson's Snipe,1,55,0.9273,0.8095,0.9273,0.8644,0.9273
Burrowing Owl,1,43,0.9302,0.8889,0.9302,0.9091,0.9302
Northern Cardinal,2,120,0.9333,0.8750,0.9333,0.9032,0.9833
Pileated Woodpecker,1,60,0.9333,0.8615,0.9333,0.8960,0.9667
Canada Warbler,1,60,0.9333,0.9492,0.9333,0.9412,0.9500
Black-necked Stilt,1,33,0.9394,0.8611,0.9394,0.8986,0.9697
Inca Dove,1,50,0.9400,0.8103,0.9400,0.8704,0.9800
Black-billed Magpie,1,38,0.9474,0.8182,0.9474,0.8780,0.9737
Black-bellied Plover,2,77,0.9481,0.8880,0.9452,0.9157,1.0000
Acorn Woodpecker,1,58,0.9483,0.9322,0.9483,0.9402,0.9483
California Quail,2,78,0.9487,0.8825,0.9091,0.8956,0.9872
Steller's Jay,1,60,0.9500,0.9194,0.9500,0.9344,0.9833
Ruffed Grouse,1,40,0.9500,0.8837,0.9500,0.9157,1.0000
American Avocet,1,54,0.9630,0.9630,0.9630,0.9630,0.9815
Great Horned Owl,1,46,0.9783,0.8654,0.9783,0.9184,1.0000
Semipalmated Plover,1,54,1.0000,0.8710,1.0000,0.9310,1.0000
