species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Orchard Oriole,3,93,0.4839,0.5503,0.4438,0.4802,0.7527
Violet-green Swallow,1,37,0.4865,0.8182,0.4865,0.6102,0.6216
Long-tailed Duck,3,65,0.4923,0.4485,0.4060,0.4225,0.7385
Herring Gull,2,101,0.4950,0.4215,0.4982,0.4566,0.9208
Curve-billed Thrasher,1,46,0.5000,0.6053,0.5000,0.5476,0.7826
Eastern Screech-Owl,1,50,0.5000,0.4310,0.5000,0.4630,0.9600
House Wren,1,54,0.5000,0.4500,0.5000,0.4737,0.7407
Pine Warbler,1,48,0.5000,0.5455,0.5000,0.5217,0.7708
American Woodcock,1,30,0.5000,0.6250,0.5000,0.5556,0.8000
Calliope Hummingbird,2,89,0.5056,0.5309,0.5185,0.5246,0.8202
Blue Grosbeak,2,100,0.5100,0.6364,0.4955,0.5570,0.7300
Snowy Egret,1,49,0.5102,0.4630,0.5102,0.4854,0.9388
Hooded Oriole,2,78,0.5128,0.5400,0.4944,0.5048,0.8846
Tennessee Warbler,1,60,0.5167,0.3563,0.5167,0.4218,0.8167
Anhinga,1,60,0.5167,0.4306,0.5167,0.4697,0.7333
Lesser Yellowlegs,1,60,0.5167,0.4079,0.5167,0.4559,0.9000
White-winged Crossbill,2,52,0.5192,0.6022,0.4969,0.5439,0.8077
Reddish Egret,2,75,0.5200,0.5165,0.5084,0.5117,0.8533
White-throated Swift,1,40,0.5250,0.3134,0.5250,0.3925,0.7000
Ring-billed Gull,2,96,0.5312,0.4382,0.5361,0.4756,0.7708
California Thrasher,1,32,0.5312,0.4048,0.5312,0.4595,0.7812
Bay-breasted Warbler,2,62,0.5323,0.6214,0.5209,0.5651,0.7742
Clay-colored Sparrow,1,60,0.5333,0.6400,0.5333,0.5818,0.8333
Great Egret,1,60,0.5333,0.4706,0.5333,0.5000,0.8833
Short-billed Dowitcher,1,60,0.5333,0.5818,0.5333,0.5565,0.8333
Cape May Warbler,1,60,0.5333,0.8421,0.5333,0.6531,0.7500
Bonaparte's Gull,1,58,0.5345,0.4921,0.5345,0.5124,0.8448
American White Pelican,1,28,0.5357,0.5172,0.5357,0.5263,0.8214
Townsend's Solitaire,1,37,0.5405,0.3333,0.5405,0.4124,0.7568
Western Bluebird,1,59,0.5424,0.6957,0.5424,0.6095,0.9153
Lesser Scaup,2,79,0.5443,0.3865,0.5442,0.4511,0.8734
Glossy Ibis,1,44,0.5455,0.4800,0.5455,0.5106,0.8409
Golden-fronted Woodpecker,1,33,0.5455,0.4737,0.5455,0.5070,0.8788
Bridled Titmouse,1,31,0.5484,0.6071,0.5484,0.5763,0.9032
American Coot,1,60,0.5500,0.6735,0.5500,0.6055,0.7833
Downy Woodpecker,1,60,0.5500,0.5238,0.5500,0.5366,0.9333
Marsh Wren,1,60,0.5500,0.6226,0.5500,0.5841,0.7667
Yellow-throated Vireo,1,38,0.5526,0.7241,0.5526,0.6269,0.8421
Yellow-bellied Sapsucker,1,59,0.5593,0.3837,0.5593,0.4552,0.8305
Gadwall,2,75,0.5600,0.4726,0.4272,0.4421,0.8000
Ladder-backed Woodpecker,1,50,0.5600,0.5000,0.5600,0.5283,0.8400
Northern Pintail,2,66,0.5606,0.5217,0.5387,0.5295,0.7879
Black-billed Cuckoo,1,32,0.5625,0.4186,0.5625,0.4800,0.7812
Brant,1,32,0.5625,0.6667,0.5625,0.6102,0.8125
Verdin,1,32,0.5625,0.6667,0.5625,0.6102,0.7812
Green-winged Teal,2,71,0.5634,0.6117,0.5146,0.5292,0.8028
Phainopepla,2,53,0.5660,0.4805,0.5635,0.5172,0.6981
Hermit Warbler,1,37,0.5676,0.5250,0.5676,0.5455,0.8649
Canvasback,2,72,0.5694,0.8535,0.5273,0.6301,0.8750
Northern Rough-winged Swallow,1,42,0.5714,0.4800,0.5714,0.5217,0.7381
Black-legged Kittiwake,2,42,0.5714,0.3505,0.5675,0.4333,0.8095
Bald Eagle,2,103,0.5728,0.4642,0.5674,0.5047,0.7573
Winter Wren,1,54,0.5741,0.4697,0.5741,0.5167,0.7593
Common Redpoll,1,40,0.5750,0.6053,0.5750,0.5897,0.7750
Blue-winged Teal,2,59,0.5763,0.7008,0.5273,0.6014,0.7966
Osprey,1,52,0.5769,0.4348,0.5769,0.4959,0.8846
Pygmy Nuthatch,1,38,0.5789,0.5641,0.5789,0.5714,0.7368
Semipalmated Sandpiper,1,60,0.5833,0.6140,0.5833,0.5983,0.8833
Loggerhead Shrike,1,60,0.5833,0.5932,0.5833,0.5882,0.8667
Harlequin Duck,2,65,0.5846,0.4419,0.4419,0.4419,0.8154
Black Scoter,2,41,0.5854,0.6196,0.6065,0.5992,0.7317
Canyon Towhee,1,46,0.5870,0.5745,0.5870,0.5806,0.8913
Common Eider,3,73,0.5890,0.6210,0.5784,0.5966,0.7808
Caspian Tern,1,49,0.5918,0.5088,0.5918,0.5472,0.9388
Red-throated Loon,2,59,0.5932,0.5917,0.4965,0.5119,0.8136
Western Grebe,1,42,0.5952,0.7353,0.5952,0.6579,0.9762
Bullock's Oriole,2,87,0.5977,0.6933,0.5752,0.6231,0.8851
Pine Siskin,1,60,0.6000,0.7500,0.6000,0.6667,0.9000
Northern Gannet,2,80,0.6000,0.4749,0.4833,0.4780,0.8125
Forster's Tern,1,60,0.6000,0.5625,0.6000,0.5806,0.8500
Orange-crowned Warbler,1,58,0.6034,0.4795,0.6034,0.5344,0.8793
House Sparrow,2,116,0.6034,0.6842,0.6027,0.6378,0.7845
Common Grackle,1,58,0.6034,0.5000,0.6034,0.5469,0.7759
Carolina Chickadee,1,58,0.6034,0.4023,0.6034,0.4828,0.8621
Rock Pigeon,1,58,0.6034,0.7778,0.6034,0.6796,0.7414
Harris's Hawk,1,43,0.6047,0.8125,0.6047,0.6933,0.7674
Purple Gallinule,2,51,0.6078,0.3875,0.3875,0.3875,0.7647
Blackburnian Warbler,1,51,0.6078,0.6200,0.6078,0.6139,0.7647
Common Loon,2,120,0.6083,0.6173,0.6083,0.6006,0.8250
Ross's Goose,1,23,0.6087,0.4828,0.6087,0.5385,0.8696
Dark-eyed Junco,5,192,0.6094,0.5594,0.5064,0.5303,0.8333
Ash-throated Flycatcher,1,41,0.6098,0.8621,0.6098,0.7143,0.8780
Pigeon Guillemot,2,59,0.6102,0.4444,0.5511,0.4900,0.8814
European Starling,3,154,0.6104,0.5621,0.5692,0.5630,0.8442
Lesser Goldfinch,2,95,0.6105,0.6000,0.5782,0.5867,0.8316
Blackpoll Warbler,2,103,0.6117,0.6204,0.6304,0.6236,0.8544
White-winged Dove,1,57,0.6140,0.7143,0.6140,0.6604,0.8246
Eastern Phoebe,1,60,0.6167,0.7400,0.6167,0.6727,0.7667
Mottled Duck,1,29,0.6207,0.6000,0.6207,0.6102,0.7586
Northern Bobwhite,1,32,0.6250,0.6897,0.6250,0.6557,0.9375
Royal Tern,1,38,0.6316,0.6667,0.6316,0.6486,0.8947
Mountain Bluebird,1,49,0.6327,0.5741,0.6327,0.6019,0.8571
Steller's Jay,1,60,0.6333,0.8085,0.6333,0.7103,0.8333
Greater White-fronted Goose,1,33,0.6364,0.6562,0.6364,0.6462,0.7879
Cinnamon Teal,2,75,0.6400,0.7756,0.4682,0.5169,0.8000
Laughing Gull,2,104,0.6442,0.4708,0.6258,0.5370,0.8846
Nuttall's Woodpecker,1,45,0.6444,0.6444,0.6444,0.6444,0.9778
Yellow-crowned Night-Heron,2,99,0.6465,0.7290,0.6500,0.6749,0.7980
Whimbrel,1,51,0.6471,0.5789,0.6471,0.6111,0.8627
Ring-necked Duck,2,68,0.6471,0.6137,0.6136,0.6096,0.8971
Crested Caracara,1,54,0.6481,0.6481,0.6481,0.6481,0.7593
Brown Thrasher,1,57,0.6491,0.7551,0.6491,0.6981,0.8070
Eared Grebe,2,80,0.6500,0.8443,0.6429,0.7191,0.8375
Mallard,2,120,0.6500,0.6090,0.6500,0.6255,0.8833
Northern Shoveler,2,100,0.6500,0.6385,0.6292,0.6308,0.8100
Vesper Sparrow,1,60,0.6500,0.5652,0.6500,0.6047,0.9000
Summer Tanager,3,100,0.6500,0.7299,0.6177,0.6607,0.8900
Yellow Warbler,1,60,0.6500,0.6610,0.6500,0.6555,0.8000
Ruddy Duck,3,106,0.6509,0.6829,0.6395,0.6554,0.8679
Wilson's Phalarope,2,81,0.6543,0.7303,0.6263,0.6741,0.8395
Roseate Spoonbill,1,29,0.6552,0.8261,0.6552,0.7308,0.8966
Ring-necked Pheasant,2,61,0.6557,0.6667,0.5760,0.6078,0.8197
Surf Scoter,2,61,0.6557,0.5145,0.6064,0.5520,0.9016
Bronzed Cowbird,1,32,0.6562,0.5676,0.6562,0.6087,0.8438
Black-throated Gray Warbler,1,41,0.6585,0.7714,0.6585,0.7105,0.8293
Redhead,2,44,0.6591,0.5260,0.6460,0.5798,0.8182
Red-headed Woodpecker,2,94,0.6596,0.7069,0.5777,0.6228,0.8404
Black-crowned Night-Heron,2,114,0.6667,0.6626,0.6574,0.6449,0.8596
Wild Turkey,1,60,0.6667,0.4938,0.6667,0.5674,0.8000
Gray Jay,1,54,0.6667,0.5373,0.6667,0.5950,0.8148
Pied-billed Grebe,1,60,0.6667,0.5000,0.6667,0.5714,0.8167
Dunlin,2,93,0.6667,0.7528,0.6761,0.7035,0.8817
Barred Owl,1,60,0.6667,0.7143,0.6667,0.6897,0.8333
Nashville Warbler,1,60,0.6667,0.4167,0.6667,0.5128,0.9333
Northern Flicker,2,118,0.6695,0.6594,0.6695,0.6583,0.8814
Double-crested Cormorant,2,106,0.6698,0.4807,0.6713,0.5561,0.9434
Black-headed Grosbeak,2,106,0.6698,0.7946,0.6552,0.7123,0.9057
Bewick's Wren,1,58,0.6724,0.6842,0.6724,0.6783,0.8448
White-throated Sparrow,2,104,0.6731,0.6747,0.6460,0.6478,0.9231
Snowy Owl,1,46,0.6739,0.8611,0.6739,0.7561,0.8913
American Dipper,1,31,0.6774,0.4565,0.6774,0.5455,0.9032
Common Goldeneye,2,84,0.6786,0.5053,0.6551,0.5705,0.8571
Black Skimmer,1,53,0.6792,0.7500,0.6792,0.7129,0.8113
Black Turnstone,1,47,0.6809,0.8205,0.6809,0.7442,0.8085
Rufous-crowned Sparrow,1,41,0.6829,0.8485,0.6829,0.7568,0.8293
White-breasted Nuthatch,1,60,0.6833,0.7069,0.6833,0.6949,0.8333
Gray Catbird,1,60,0.6833,0.5062,0.6833,0.5816,0.8833
Horned Lark,1,60,0.6833,0.7885,0.6833,0.7321,0.8333
Western Scrub-Jay,1,60,0.6833,0.4881,0.6833,0.5694,0.9667
Hermit Thrush,1,60,0.6833,0.8367,0.6833,0.7523,0.9167
Ruby-crowned Kinglet,1,60,0.6833,0.6119,0.6833,0.6457,0.8667
Hooded Merganser,2,86,0.6860,0.7433,0.6481,0.6924,0.8488
Indigo Bunting,2,99,0.6869,0.5705,0.6699,0.6157,0.8182
Brown-headed Cowbird,2,109,0.6881,0.5969,0.6774,0.6239,0.8440
Say's Phoebe,1,58,0.6897,0.8000,0.6897,0.7407,0.8103
American Pipit,1,58,0.6897,0.6780,0.6897,0.6838,0.8793
Broad-billed Hummingbird,2,71,0.6901,0.6184,0.5877,0.5907,0.9296
Sanderling,2,68,0.6912,0.7130,0.5763,0.6123,0.8971
Western Kingbird,1,52,0.6923,0.6545,0.6923,0.6729,0.8654
Tree Swallow,1,56,0.6964,0.7358,0.6964,0.7156,0.8393
Mourning Dove,1,60,0.7000,0.6462,0.7000,0.6720,0.8167
Carolina Wren,1,60,0.7000,0.6885,0.7000,0.6942,0.8500
Blue-gray Gnatcatcher,1,60,0.7000,0.6269,0.7000,0.6614,0.8833
Swamp Sparrow,1,60,0.7000,0.7636,0.7000,0.7304,0.8167
Scarlet Tanager,2,77,0.7013,0.5811,0.6582,0.6084,0.9610
Yellow-billed Magpie,1,27,0.7037,0.7037,0.7037,0.7037,0.9259
Palm Warbler,1,44,0.7045,0.6596,0.7045,0.6813,0.8864
Harris's Sparrow,2,61,0.7049,0.7549,0.7162,0.7333,0.8689
Yellow-rumped Warbler,4,214,0.7056,0.6973,0.6922,0.6942,0.9720
Anna's Hummingbird,2,106,0.7075,0.5952,0.7041,0.6450,0.9057
Black-billed Magpie,1,38,0.7105,0.6923,0.7105,0.7013,0.8684
Common Ground-Dove,1,35,0.7143,0.7812,0.7143,0.7463,0.8571
Black Oystercatcher,1,49,0.7143,0.8537,0.7143,0.7778,0.8776
White Ibis,2,91,0.7143,0.5959,0.6452,0.6009,0.8571
Pine Grosbeak,2,74,0.7162,0.8317,0.7025,0.7583,0.8649
Red-breasted Nuthatch,1,60,0.7167,0.7679,0.7167,0.7414,0.8167
Black-and-white Warbler,1,60,0.7167,0.7679,0.7167,0.7414,0.8167
Mute Swan,1,60,0.7167,0.5733,0.7167,0.6370,0.9167
Mountain Chickadee,1,53,0.7170,0.6909,0.7170,0.7037,0.9057
Clark's Nutcracker,1,46,0.7174,0.7021,0.7174,0.7097,0.8043
Wood Thrush,1,46,0.7174,0.8462,0.7174,0.7765,0.8261
Cactus Wren,1,43,0.7209,0.7949,0.7209,0.7561,0.8372
Yellow-billed Cuckoo,1,47,0.7234,0.4595,0.7234,0.5620,0.8511
Swallow-tailed Kite,1,29,0.7241,0.4565,0.7241,0.5600,0.8966
Ruffed Grouse,1,40,0.7250,0.5370,0.7250,0.6170,0.8750
Golden-crowned Kinglet,1,51,0.7255,0.9024,0.7255,0.8043,0.8824
Baltimore Oriole,2,107,0.7290,0.7611,0.7135,0.7359,0.9346
Red-breasted Merganser,2,85,0.7294,0.6864,0.7336,0.7065,0.9412
Scissor-tailed Flycatcher,1,37,0.7297,0.7941,0.7297,0.7606,0.9189
Western Tanager,2,86,0.7326,0.7256,0.6915,0.7079,0.9070
Marbled Godwit,1,60,0.7333,0.6567,0.7333,0.6929,0.9167
Ovenbird,1,60,0.7333,0.8462,0.7333,0.7857,0.8833
Bohemian Waxwing,1,60,0.7333,0.9167,0.7333,0.8148,0.9167
Belted Kingfisher,1,60,0.7333,0.7857,0.7333,0.7586,0.8833
Northern Parula,1,60,0.7333,0.6471,0.7333,0.6875,0.8667
Spotted Towhee,1,60,0.7333,0.8000,0.7333,0.7652,0.8500
Green Heron,1,60,0.7333,0.7333,0.7333,0.7333,0.8833
American Wigeon,2,64,0.7344,0.6215,0.6591,0.6146,0.8906
American Oystercatcher,1,49,0.7347,0.9000,0.7347,0.8090,0.8776
Greater Roadrunner,1,34,0.7353,0.8621,0.7353,0.7937,0.8824
Golden-crowned Sparrow,2,102,0.7353,0.8234,0.7357,0.7767,0.9216
Chipping Sparrow,2,106,0.7358,0.6791,0.7159,0.6952,0.9245
Red-breasted Sapsucker,1,42,0.7381,0.6739,0.7381,0.7045,0.8810
American Goldfinch,2,120,0.7417,0.7558,0.7417,0.7464,0.9250
Common Merganser,2,74,0.7432,0.7018,0.7403,0.7098,0.8514
Wilson's Snipe,1,55,0.7455,0.6508,0.7455,0.6949,0.8364
Lark Sparrow,1,59,0.7458,0.8302,0.7458,0.7857,0.8305
Eastern Kingbird,1,60,0.7500,0.7258,0.7500,0.7377,0.8833
Western Meadowlark,1,60,0.7500,0.6429,0.7500,0.6923,0.9000
Solitary Sandpiper,1,56,0.7500,0.7500,0.7500,0.7500,0.9286
Blue-headed Vireo,1,52,0.7500,0.6094,0.7500,0.6724,0.9231
Northern Waterthrush,1,56,0.7500,0.5600,0.7500,0.6412,0.8393
Blue Jay,1,60,0.7500,0.7627,0.7500,0.7563,0.8667
Purple Finch,2,97,0.7526,0.6643,0.7423,0.7006,0.8969
Northern Saw-whet Owl,1,45,0.7556,0.7391,0.7556,0.7473,0.8222
Fox Sparrow,3,119,0.7563,0.5962,0.6009,0.5629,0.8824
American Kestrel,2,115,0.7565,0.7758,0.7545,0.7646,0.8870
Black-throated Blue Warbler,2,91,0.7582,0.7280,0.7349,0.7299,0.8791
Prairie Warbler,1,60,0.7667,0.6866,0.7667,0.7244,0.9333
Red-necked Grebe,2,60,0.7667,0.7667,0.7675,0.7669,0.8667
Dickcissel,1,60,0.7667,0.9020,0.7667,0.8288,0.8500
Yellow-breasted Chat,1,60,0.7667,0.5823,0.7667,0.6619,0.9000
Bobolink,2,88,0.7727,0.6995,0.7515,0.7145,0.8977
Spotted Sandpiper,2,98,0.7755,0.6222,0.7735,0.6871,0.8980
Swainson's Thrush,1,58,0.7759,0.6818,0.7759,0.7258,0.8448
Chestnut-backed Chickadee,1,54,0.7778,0.5526,0.7778,0.6462,1.0000
Chestnut-sided Warbler,2,95,0.7789,0.8091,0.7357,0.7619,0.9474
Turkey Vulture,1,59,0.7797,0.7077,0.7797,0.7419,0.9153
Common Gallinule,2,64,0.7812,0.5735,0.6490,0.6086,0.8906
Prothonotary Warbler,1,46,0.7826,0.8000,0.7826,0.7912,0.9348
Wood Duck,2,106,0.7830,0.7207,0.7678,0.7432,0.8491
Pileated Woodpecker,1,60,0.7833,0.7231,0.7833,0.7520,0.9333
Savannah Sparrow,1,60,0.7833,0.7705,0.7833,0.7769,0.9500
Red-eyed Vireo,1,60,0.7833,0.6714,0.7833,0.7231,0.9167
Tufted Titmouse,1,60,0.7833,0.6912,0.7833,0.7344,0.9333
Black-throated Green Warbler,1,60,0.7833,0.6620,0.7833,0.7176,0.9333
Common Yellowthroat,2,120,0.7833,0.8213,0.7833,0.8016,0.9333
House Finch,2,112,0.7857,0.6742,0.7808,0.7233,0.9375
Scaled Quail,1,19,0.7895,0.5769,0.7895,0.6667,1.0000
Clark's Grebe,1,38,0.7895,0.7143,0.7895,0.7500,0.9737
Pyrrhuloxia,1,48,0.7917,0.7600,0.7917,0.7755,0.9375
Yellow-headed Blackbird,2,83,0.7952,0.7897,0.7725,0.7794,0.9157
Bufflehead,2,93,0.7957,0.6154,0.7803,0.6824,0.9140
Hooded Warbler,1,49,0.7959,0.6500,0.7959,0.7156,0.9796
Cedar Waxwing,1,54,0.7963,0.7544,0.7963,0.7748,0.8889
Vermilion Flycatcher,2,89,0.7978,0.7688,0.7589,0.7534,0.9326
American Robin,2,119,0.7983,0.7535,0.7987,0.7754,0.8992
Yellow-throated Warbler,1,60,0.8000,0.8727,0.8000,0.8348,0.9167
Lincoln's Sparrow,1,60,0.8000,0.9057,0.8000,0.8496,0.9500
Red-bellied Woodpecker,1,60,0.8000,0.7500,0.8000,0.7742,0.9333
Inca Dove,1,50,0.8000,0.7018,0.8000,0.7477,0.9200
Magnolia Warbler,2,105,0.8000,0.7761,0.7889,0.7813,0.9714
